"module name","licenses","repository","licenseUrl","parents"
"deep-extend@0.6.0","MIT","https://github.com/unclechu/node-deep-extend","https://github.com/unclechu/node-deep-extend/raw/master/LICENSE","mobile-app"
"deepmerge@4.3.1","MIT","https://github.com/TehShrike/deepmerge","https://github.com/TehShrike/deepmerge/raw/master/license.txt","mobile-app"
"default-gateway@4.2.0","BSD-2-Clause","https://github.com/silverwind/default-gateway","https://github.com/silverwind/default-gateway/raw/master/LICENSE","mobile-app"
"defaults@1.0.4","MIT","https://github.com/sindresorhus/node-defaults","https://github.com/sindresorhus/node-defaults/raw/master/LICENSE","mobile-app"
"define-data-property@1.1.4","MIT","https://github.com/ljharb/define-data-property","https://github.com/ljharb/define-data-property/raw/master/LICENSE","mobile-app"
"define-lazy-prop@2.0.0","MIT","https://github.com/sindresorhus/define-lazy-prop","https://github.com/sindresorhus/define-lazy-prop/raw/master/license","mobile-app"
"define-properties@1.2.1","MIT","https://github.com/ljharb/define-properties","https://github.com/ljharb/define-properties/raw/master/LICENSE","mobile-app"
"del@6.1.1","MIT","https://github.com/sindresorhus/del","https://github.com/sindresorhus/del/raw/master/license","mobile-app"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream","https://github.com/felixge/node-delayed-stream/raw/master/License","mobile-app"
"denodeify@1.2.1","MIT","https://github.com/matthew-andrews/denodeify","https://github.com/matthew-andrews/denodeify","mobile-app"
"depd@2.0.0","MIT","https://github.com/dougwilson/nodejs-depd","https://github.com/dougwilson/nodejs-depd/raw/master/LICENSE","mobile-app"
"destroy@1.2.0","MIT","https://github.com/stream-utils/destroy","https://github.com/stream-utils/destroy/raw/master/LICENSE","mobile-app"
"detect-libc@1.0.3","Apache-2.0","https://github.com/lovell/detect-libc","https://github.com/lovell/detect-libc/raw/master/LICENSE","mobile-app"
"didyoumean@1.2.2","Apache-2.0","https://github.com/dcporter/didyoumean.js","https://github.com/dcporter/didyoumean.js/raw/master/LICENSE","mobile-app"
"dir-glob@3.0.1","MIT","https://github.com/kevva/dir-glob","https://github.com/kevva/dir-glob/raw/master/license","mobile-app"
"dlv@1.1.3","MIT","https://github.com/developit/dlv","https://github.com/developit/dlv","mobile-app"
"dotenv-expand@11.0.6","BSD-2-Clause","https://github.com/motdotla/dotenv-expand","https://github.com/motdotla/dotenv-expand/raw/master/LICENSE","mobile-app"
"dotenv@16.4.5","BSD-2-Clause","https://github.com/motdotla/dotenv","https://github.com/motdotla/dotenv/raw/master/LICENSE","mobile-app"
"eastasianwidth@0.2.0","MIT","https://github.com/komagata/eastasianwidth","https://github.com/komagata/eastasianwidth","mobile-app"
"ee-first@1.1.1","MIT","https://github.com/jonathanong/ee-first","https://github.com/jonathanong/ee-first/raw/master/LICENSE","mobile-app"
"electron-to-chromium@1.4.779","ISC","https://github.com/kilian/electron-to-chromium/","https://github.com/kilian/electron-to-chromium//raw/master/LICENSE","mobile-app"
"emoji-regex@8.0.0","MIT","https://github.com/mathiasbynens/emoji-regex","https://github.com/mathiasbynens/emoji-regex/raw/master/LICENSE-MIT.txt","mobile-app"
"emoji-regex@9.2.2","MIT","https://github.com/mathiasbynens/emoji-regex","https://github.com/mathiasbynens/emoji-regex/raw/master/LICENSE-MIT.txt","@isaacs/cliui:mobile-app"
"encodeurl@1.0.2","MIT","https://github.com/pillarjs/encodeurl","https://github.com/pillarjs/encodeurl/raw/master/LICENSE","mobile-app"
"end-of-stream@1.4.4","MIT","https://github.com/mafintosh/end-of-stream","https://github.com/mafintosh/end-of-stream/raw/master/LICENSE","mobile-app"
"env-editor@0.4.2","MIT","https://github.com/sindresorhus/env-editor","https://github.com/sindresorhus/env-editor/raw/master/license","mobile-app"
"envinfo@7.13.0","MIT","https://github.com/tabrindle/envinfo","https://github.com/tabrindle/envinfo/raw/master/LICENSE","mobile-app"
"eol@0.9.1","MIT","https://github.com/ryanve/eol","https://github.com/ryanve/eol/raw/master/LICENSE","mobile-app"
"error-ex@1.3.2","MIT","https://github.com/qix-/node-error-ex","https://github.com/qix-/node-error-ex/raw/master/LICENSE","mobile-app"
"error-stack-parser@2.1.4","MIT","https://github.com/stacktracejs/error-stack-parser","https://github.com/stacktracejs/error-stack-parser/raw/master/LICENSE","mobile-app"
"errorhandler@1.5.1","MIT","https://github.com/expressjs/errorhandler","https://github.com/expressjs/errorhandler/raw/master/LICENSE","mobile-app"
"es-abstract@1.23.3","MIT","https://github.com/ljharb/es-abstract","https://github.com/ljharb/es-abstract/raw/master/LICENSE","mobile-app"
"es-define-property@1.0.0","MIT","https://github.com/ljharb/es-define-property","https://github.com/ljharb/es-define-property/raw/master/LICENSE","mobile-app"
"es-errors@1.3.0","MIT","https://github.com/ljharb/es-errors","https://github.com/ljharb/es-errors/raw/master/LICENSE","mobile-app"
"es-object-atoms@1.0.0","MIT","https://github.com/ljharb/es-object-atoms","https://github.com/ljharb/es-object-atoms/raw/master/LICENSE","mobile-app"
"es-set-tostringtag@2.0.3","MIT","https://github.com/es-shims/es-set-tostringtag","https://github.com/es-shims/es-set-tostringtag/raw/master/LICENSE","mobile-app"
"es-to-primitive@1.2.1","MIT","https://github.com/ljharb/es-to-primitive","https://github.com/ljharb/es-to-primitive/raw/master/LICENSE","mobile-app"
"escalade@3.1.2","MIT","https://github.com/lukeed/escalade","https://github.com/lukeed/escalade/raw/master/license","mobile-app"
"escape-html@1.0.3","MIT","https://github.com/component/escape-html","https://github.com/component/escape-html/raw/master/LICENSE","mobile-app"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp","https://github.com/sindresorhus/escape-string-regexp/raw/master/license","mobile-app"
"escape-string-regexp@2.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp","https://github.com/sindresorhus/escape-string-regexp/raw/master/license","stack-utils:mobile-app"
"escape-string-regexp@4.0.0","MIT","https://github.com/sindresorhus/escape-string-regexp","https://github.com/sindresorhus/escape-string-regexp/raw/master/license","@rnx-kit/chromium-edge-launcher:mobile-app"
"esprima@4.0.1","BSD-2-Clause","https://github.com/jquery/esprima","https://github.com/jquery/esprima/raw/master/LICENSE.BSD","mobile-app"
"esutils@2.0.3","BSD-2-Clause","http://github.com/estools/esutils","http://github.com/estools/esutils/raw/master/LICENSE.BSD","mobile-app"
"etag@1.8.1","MIT","https://github.com/jshttp/etag","https://github.com/jshttp/etag/raw/master/LICENSE","mobile-app"
"event-target-shim@5.0.1","MIT","https://github.com/mysticatea/event-target-shim","https://github.com/mysticatea/event-target-shim/raw/master/LICENSE","mobile-app"
"exec-async@2.2.0","MIT","https://github.com/ccheever/exec-async","https://github.com/ccheever/exec-async/raw/master/LICENSE","mobile-app"
"execa@1.0.0","MIT","https://github.com/sindresorhus/execa","https://github.com/sindresorhus/execa/raw/master/license","mobile-app"
"execa@5.1.1","MIT","https://github.com/sindresorhus/execa","https://github.com/sindresorhus/execa/raw/master/license","@react-native-community/cli-tools:mobile-app"
"expo-asset@10.0.6","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-constants@16.0.1","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-file-system@17.0.1","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-font@12.0.5","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-keep-awake@13.0.2","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-linking@6.3.1","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-modules-autolinking@1.11.1","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-modules-core@1.12.11","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-router@3.5.14","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-splash-screen@0.27.4","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo-status-bar@1.12.1","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"expo@51.0.8","MIT","https://github.com/expo/expo","https://github.com/expo/expo","mobile-app"
"extend@3.0.2","MIT","https://github.com/justmoon/node-extend","https://github.com/justmoon/node-extend/raw/master/LICENSE","mobile-app"
"fast-deep-equal@3.1.3","MIT","https://github.com/epoberezkin/fast-deep-equal","https://github.com/epoberezkin/fast-deep-equal/raw/master/LICENSE","mobile-app"
"fast-glob@3.3.2","MIT","https://github.com/mrmlnc/fast-glob","https://github.com/mrmlnc/fast-glob/raw/master/LICENSE","mobile-app"
"fast-xml-parser@4.4.0","MIT","https://github.com/NaturalIntelligence/fast-xml-parser","https://github.com/NaturalIntelligence/fast-xml-parser/raw/master/LICENSE","mobile-app"
"fastq@1.17.1","ISC","https://github.com/mcollina/fastq","https://github.com/mcollina/fastq/raw/master/LICENSE","mobile-app"
"fb-watchman@2.0.2","Apache-2.0","https://github.com/facebook/watchman","https://github.com/facebook/watchman","mobile-app"
"fbemitter@3.0.0","BSD-3-Clause","https://github.com/facebook/emitter","https://github.com/facebook/emitter/raw/master/LICENSE","mobile-app"
"fbjs-css-vars@1.0.2","MIT","https://github.com/facebook/fbjs","https://github.com/facebook/fbjs/raw/master/LICENSE","mobile-app"
"fbjs@3.0.5","MIT","https://github.com/facebook/fbjs","https://github.com/facebook/fbjs/raw/master/LICENSE","mobile-app"
"fetch-retry@4.1.1","MIT","https://github.com/jonbern/fetch-retry","https://github.com/jonbern/fetch-retry/raw/master/LICENSE","mobile-app"
"fill-range@7.1.1","MIT","https://github.com/jonschlinkert/fill-range","https://github.com/jonschlinkert/fill-range/raw/master/LICENSE","mobile-app"
"filter-obj@1.1.0","MIT","https://github.com/sindresorhus/filter-obj","https://github.com/sindresorhus/filter-obj/raw/master/license","mobile-app"
"finalhandler@1.1.2","MIT","https://github.com/pillarjs/finalhandler","https://github.com/pillarjs/finalhandler/raw/master/LICENSE","mobile-app"
"find-cache-dir@2.1.0","MIT","https://github.com/avajs/find-cache-dir","https://github.com/avajs/find-cache-dir/raw/master/license","mobile-app"
"find-up@3.0.0","MIT","https://github.com/sindresorhus/find-up","https://github.com/sindresorhus/find-up/raw/master/license","pkg-dir:mobile-app"
"find-up@4.1.0","MIT","https://github.com/sindresorhus/find-up","https://github.com/sindresorhus/find-up/raw/master/license","logkitty:mobile-app"
"find-up@5.0.0","MIT","https://github.com/sindresorhus/find-up","https://github.com/sindresorhus/find-up/raw/master/license","mobile-app"
"find-yarn-workspace-root@2.0.0","Apache-2.0","https://github.com/square/find-yarn-workspace-root","https://github.com/square/find-yarn-workspace-root/raw/master/LICENSE","mobile-app"
"flow-enums-runtime@0.0.6","MIT","https://github.com/facebook/flow","https://github.com/facebook/flow/raw/master/LICENSE","mobile-app"
"flow-parser@0.236.0","MIT","https://github.com/facebook/flow","https://github.com/facebook/flow","mobile-app"
"fontfaceobserver@2.3.0","BSD-2-Clause","https://github.com/bramstein/fontfaceobserver","https://github.com/bramstein/fontfaceobserver/raw/master/LICENSE","mobile-app"
"for-each@0.3.3","MIT","https://github.com/Raynos/for-each","https://github.com/Raynos/for-each/raw/master/LICENSE","mobile-app"
"foreground-child@3.1.1","ISC","https://github.com/tapjs/foreground-child","https://github.com/tapjs/foreground-child/raw/master/LICENSE","mobile-app"
"form-data@3.0.1","MIT","https://github.com/form-data/form-data","https://github.com/form-data/form-data/raw/master/License","mobile-app"
"freeport-async@2.0.0","MIT","https://github.com/expo/freeport-async","https://github.com/expo/freeport-async/raw/master/LICENSE","mobile-app"
"fresh@0.5.2","MIT","https://github.com/jshttp/fresh","https://github.com/jshttp/fresh/raw/master/LICENSE","mobile-app"
"fs-extra@8.1.0","MIT","https://github.com/jprichardson/node-fs-extra","https://github.com/jprichardson/node-fs-extra/raw/master/LICENSE","mobile-app"
"fs-extra@9.0.0","MIT","https://github.com/jprichardson/node-fs-extra","https://github.com/jprichardson/node-fs-extra/raw/master/LICENSE","@expo/image-utils:mobile-app"
"fs-extra@9.1.0","MIT","https://github.com/jprichardson/node-fs-extra","https://github.com/jprichardson/node-fs-extra/raw/master/LICENSE","@expo/metro-config:mobile-app"
"fs-minipass@2.1.0","ISC","https://github.com/npm/fs-minipass","https://github.com/npm/fs-minipass/raw/master/LICENSE","tar:mobile-app"
"fs-minipass@3.0.3","ISC","https://github.com/npm/fs-minipass","https://github.com/npm/fs-minipass/raw/master/LICENSE","mobile-app"
"fs.realpath@1.0.0","ISC","https://github.com/isaacs/fs.realpath","https://github.com/isaacs/fs.realpath/raw/master/LICENSE","mobile-app"
"fsevents@2.3.3","MIT","https://github.com/fsevents/fsevents","https://github.com/fsevents/fsevents/raw/master/LICENSE","mobile-app"
"function-bind@1.1.2","MIT","https://github.com/Raynos/function-bind","https://github.com/Raynos/function-bind/raw/master/LICENSE","mobile-app"
"function.prototype.name@1.1.6","MIT","https://github.com/es-shims/Function.prototype.name","https://github.com/es-shims/Function.prototype.name/raw/master/LICENSE","mobile-app"
"functions-have-names@1.2.3","MIT","https://github.com/inspect-js/functions-have-names","https://github.com/inspect-js/functions-have-names/raw/master/LICENSE","mobile-app"
"gensync@1.0.0-beta.2","MIT","https://github.com/loganfsmyth/gensync","https://github.com/loganfsmyth/gensync/raw/master/LICENSE","mobile-app"
"get-caller-file@2.0.5","ISC","https://github.com/stefanpenner/get-caller-file","https://github.com/stefanpenner/get-caller-file/raw/master/LICENSE.md","mobile-app"
"get-intrinsic@1.2.4","MIT","https://github.com/ljharb/get-intrinsic","https://github.com/ljharb/get-intrinsic/raw/master/LICENSE","mobile-app"
"get-port@3.2.0","MIT","https://github.com/sindresorhus/get-port","https://github.com/sindresorhus/get-port/raw/master/license","mobile-app"
"get-stream@4.1.0","MIT","https://github.com/sindresorhus/get-stream","https://github.com/sindresorhus/get-stream/raw/master/license","mobile-app"
"get-stream@6.0.1","MIT","https://github.com/sindresorhus/get-stream","https://github.com/sindresorhus/get-stream/raw/master/license","@react-native-community/cli-tools:mobile-app"
"get-symbol-description@1.0.2","MIT","https://github.com/inspect-js/get-symbol-description","https://github.com/inspect-js/get-symbol-description/raw/master/LICENSE","mobile-app"
"getenv@1.0.0","MIT","https://github.com/ctavan/node-getenv","https://github.com/ctavan/node-getenv/raw/master/LICENSE.md","mobile-app"
"glob-parent@5.1.2","ISC","https://github.com/gulpjs/glob-parent","https://github.com/gulpjs/glob-parent/raw/master/LICENSE","mobile-app"
"glob-parent@6.0.2","ISC","https://github.com/gulpjs/glob-parent","https://github.com/gulpjs/glob-parent/raw/master/LICENSE","tailwindcss:mobile-app"
"glob@10.3.16","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","cacache:mobile-app"
"glob@6.0.4","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","mv:mobile-app"
"glob@7.1.6","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","@expo/config-plugins:mobile-app"
"glob@7.2.3","ISC","https://github.com/isaacs/node-glob","https://github.com/isaacs/node-glob/raw/master/LICENSE","mobile-app"
"globals@11.12.0","MIT","https://github.com/sindresorhus/globals","https://github.com/sindresorhus/globals/raw/master/license","mobile-app"
"globalthis@1.0.4","MIT","https://github.com/ljharb/System.global","https://github.com/ljharb/System.global/raw/master/LICENSE","mobile-app"
"globby@11.1.0","MIT","https://github.com/sindresorhus/globby","https://github.com/sindresorhus/globby/raw/master/license","mobile-app"
"gopd@1.0.1","MIT","https://github.com/ljharb/gopd","https://github.com/ljharb/gopd/raw/master/LICENSE","mobile-app"
"graceful-fs@4.2.11","ISC","https://github.com/isaacs/node-graceful-fs","https://github.com/isaacs/node-graceful-fs/raw/master/LICENSE","mobile-app"
"graphql-tag@2.12.6","MIT","https://github.com/apollographql/graphql-tag","https://github.com/apollographql/graphql-tag/raw/master/LICENSE","mobile-app"
"graphql@15.8.0","MIT","https://github.com/graphql/graphql-js","https://github.com/graphql/graphql-js/raw/master/LICENSE","mobile-app"
"has-bigints@1.0.2","MIT","https://github.com/ljharb/has-bigints","https://github.com/ljharb/has-bigints/raw/master/LICENSE","mobile-app"
"has-flag@3.0.0","MIT","https://github.com/sindresorhus/has-flag","https://github.com/sindresorhus/has-flag/raw/master/license","mobile-app"
"has-flag@4.0.0","MIT","https://github.com/sindresorhus/has-flag","https://github.com/sindresorhus/has-flag/raw/master/license","@expo/config-plugins:mobile-app"
"has-property-descriptors@1.0.2","MIT","https://github.com/inspect-js/has-property-descriptors","https://github.com/inspect-js/has-property-descriptors/raw/master/LICENSE","mobile-app"
"has-proto@1.0.3","MIT","https://github.com/inspect-js/has-proto","https://github.com/inspect-js/has-proto/raw/master/LICENSE","mobile-app"
"has-symbols@1.0.3","MIT","https://github.com/inspect-js/has-symbols","https://github.com/inspect-js/has-symbols/raw/master/LICENSE","mobile-app"
"has-tostringtag@1.0.2","MIT","https://github.com/inspect-js/has-tostringtag","https://github.com/inspect-js/has-tostringtag/raw/master/LICENSE","mobile-app"
"hasown@2.0.2","MIT","https://github.com/inspect-js/hasOwn","https://github.com/inspect-js/hasOwn/raw/master/LICENSE","mobile-app"
"hermes-estree@0.19.1","MIT","https://github.com/facebook/hermes","https://github.com/facebook/hermes/raw/master/LICENSE","mobile-app"
"hermes-estree@0.20.1","MIT","https://github.com/facebook/hermes","https://github.com/facebook/hermes/raw/master/LICENSE","metro:mobile-app"
"hermes-parser@0.19.1","MIT","https://github.com/facebook/hermes","https://github.com/facebook/hermes/raw/master/LICENSE","mobile-app"
"hermes-parser@0.20.1","MIT","https://github.com/facebook/hermes","https://github.com/facebook/hermes/raw/master/LICENSE","metro:mobile-app"
"hermes-profile-transformer@0.0.6","MIT","https://github.com/MLH-Fellowship/hermes-profile-transformer","https://github.com/MLH-Fellowship/hermes-profile-transformer/raw/master/LICENSE","mobile-app"
"hoist-non-react-statics@3.3.2","BSD-3-Clause","https://github.com/mridgway/hoist-non-react-statics","https://github.com/mridgway/hoist-non-react-statics/raw/master/LICENSE.md","mobile-app"
"hosted-git-info@3.0.8","ISC","https://github.com/npm/hosted-git-info","https://github.com/npm/hosted-git-info/raw/master/LICENSE","mobile-app"
"http-errors@2.0.0","MIT","https://github.com/jshttp/http-errors","https://github.com/jshttp/http-errors/raw/master/LICENSE","mobile-app"
"https-proxy-agent@5.0.1","MIT","https://github.com/TooTallNate/node-https-proxy-agent","https://github.com/TooTallNate/node-https-proxy-agent","mobile-app"
"human-signals@2.1.0","Apache-2.0","https://github.com/ehmicky/human-signals","https://github.com/ehmicky/human-signals/raw/master/LICENSE","mobile-app"
"ieee754@1.2.1","BSD-3-Clause","https://github.com/feross/ieee754","https://github.com/feross/ieee754/raw/master/LICENSE","mobile-app"
"ignore@5.3.1","MIT","https://github.com/kaelzhang/node-ignore","https://github.com/kaelzhang/node-ignore/raw/master/LICENSE-MIT","mobile-app"
"image-size@1.1.1","MIT","https://github.com/image-size/image-size","https://github.com/image-size/image-size/raw/master/LICENSE","mobile-app"
"import-fresh@2.0.0","MIT","https://github.com/sindresorhus/import-fresh","https://github.com/sindresorhus/import-fresh/raw/master/license","mobile-app"
"imurmurhash@0.1.4","MIT","https://github.com/jensyt/imurmurhash-js","https://github.com/jensyt/imurmurhash-js","mobile-app"
"indent-string@4.0.0","MIT","https://github.com/sindresorhus/indent-string","https://github.com/sindresorhus/indent-string/raw/master/license","mobile-app"
"inflight@1.0.6","ISC","https://github.com/npm/inflight","https://github.com/npm/inflight/raw/master/LICENSE","mobile-app"
"inherits@2.0.4","ISC","https://github.com/isaacs/inherits","https://github.com/isaacs/inherits/raw/master/LICENSE","mobile-app"
"ini@1.3.8","ISC","https://github.com/isaacs/ini","https://github.com/isaacs/ini/raw/master/LICENSE","mobile-app"
"internal-ip@4.3.0","MIT","https://github.com/sindresorhus/internal-ip","https://github.com/sindresorhus/internal-ip/raw/master/license","mobile-app"
"internal-slot@1.0.7","MIT","https://github.com/ljharb/internal-slot","https://github.com/ljharb/internal-slot/raw/master/LICENSE","mobile-app"
"invariant@2.2.4","MIT","https://github.com/zertosh/invariant","https://github.com/zertosh/invariant/raw/master/LICENSE","mobile-app"
"ip-regex@2.1.0","MIT","https://github.com/sindresorhus/ip-regex","https://github.com/sindresorhus/ip-regex/raw/master/license","mobile-app"
"ipaddr.js@1.9.1","MIT","https://github.com/whitequark/ipaddr.js","https://github.com/whitequark/ipaddr.js/raw/master/LICENSE","mobile-app"
"is-arguments@1.1.1","MIT","https://github.com/inspect-js/is-arguments","https://github.com/inspect-js/is-arguments/raw/master/LICENSE","mobile-app"
"is-array-buffer@3.0.4","MIT","https://github.com/inspect-js/is-array-buffer","https://github.com/inspect-js/is-array-buffer/raw/master/LICENSE","mobile-app"
"is-arrayish@0.2.1","MIT","https://github.com/qix-/node-is-arrayish","https://github.com/qix-/node-is-arrayish/raw/master/LICENSE","mobile-app"
"is-arrayish@0.3.2","MIT","https://github.com/qix-/node-is-arrayish","https://github.com/qix-/node-is-arrayish/raw/master/LICENSE","simple-swizzle:mobile-app"
"is-bigint@1.0.4","MIT","https://github.com/inspect-js/is-bigint","https://github.com/inspect-js/is-bigint/raw/master/LICENSE","mobile-app"
"is-binary-path@2.1.0","MIT","https://github.com/sindresorhus/is-binary-path","https://github.com/sindresorhus/is-binary-path/raw/master/license","mobile-app"
"is-boolean-object@1.1.2","MIT","https://github.com/inspect-js/is-boolean-object","https://github.com/inspect-js/is-boolean-object/raw/master/LICENSE","mobile-app"
"is-buffer@1.1.6","MIT","https://github.com/feross/is-buffer","https://github.com/feross/is-buffer/raw/master/LICENSE","mobile-app"
"is-callable@1.2.7","MIT","https://github.com/inspect-js/is-callable","https://github.com/inspect-js/is-callable/raw/master/LICENSE","mobile-app"
"is-core-module@2.13.1","MIT","https://github.com/inspect-js/is-core-module","https://github.com/inspect-js/is-core-module/raw/master/LICENSE","mobile-app"
"is-data-view@1.0.1","MIT","https://github.com/inspect-js/is-data-view","https://github.com/inspect-js/is-data-view/raw/master/LICENSE","mobile-app"
"is-date-object@1.0.5","MIT","https://github.com/inspect-js/is-date-object","https://github.com/inspect-js/is-date-object/raw/master/LICENSE","mobile-app"
"is-directory@0.3.1","MIT","https://github.com/jonschlinkert/is-directory","https://github.com/jonschlinkert/is-directory/raw/master/LICENSE","mobile-app"
"is-docker@2.2.1","MIT","https://github.com/sindresorhus/is-docker","https://github.com/sindresorhus/is-docker/raw/master/license","mobile-app"
"is-extglob@1.0.0","MIT","https://github.com/jonschlinkert/is-extglob","https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE","is-invalid-path:mobile-app"
"is-extglob@2.1.1","MIT","https://github.com/jonschlinkert/is-extglob","https://github.com/jonschlinkert/is-extglob/raw/master/LICENSE","mobile-app"
"is-fullwidth-code-point@2.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","mobile-app"
"is-fullwidth-code-point@3.0.0","MIT","https://github.com/sindresorhus/is-fullwidth-code-point","https://github.com/sindresorhus/is-fullwidth-code-point/raw/master/license","string-width:mobile-app"
"is-generator-function@1.0.10","MIT","https://github.com/inspect-js/is-generator-function","https://github.com/inspect-js/is-generator-function/raw/master/LICENSE","mobile-app"
"is-glob@2.0.1","MIT","https://github.com/jonschlinkert/is-glob","https://github.com/jonschlinkert/is-glob/raw/master/LICENSE","is-invalid-path:mobile-app"
"is-glob@4.0.3","MIT","https://github.com/micromatch/is-glob","https://github.com/micromatch/is-glob/raw/master/LICENSE","mobile-app"
"is-interactive@1.0.0","MIT","https://github.com/sindresorhus/is-interactive","https://github.com/sindresorhus/is-interactive/raw/master/license","mobile-app"
"is-invalid-path@0.1.0","MIT","https://github.com/jonschlinkert/is-invalid-path","https://github.com/jonschlinkert/is-invalid-path/blob/master/LICENSE","mobile-app"
"is-negative-zero@2.0.3","MIT","https://github.com/inspect-js/is-negative-zero","https://github.com/inspect-js/is-negative-zero/raw/master/LICENSE","mobile-app"
"is-number-object@1.0.7","MIT","https://github.com/inspect-js/is-number-object","https://github.com/inspect-js/is-number-object/raw/master/LICENSE","mobile-app"
"is-number@7.0.0","MIT","https://github.com/jonschlinkert/is-number","https://github.com/jonschlinkert/is-number/raw/master/LICENSE","mobile-app"
"is-path-cwd@2.2.0","MIT","https://github.com/sindresorhus/is-path-cwd","https://github.com/sindresorhus/is-path-cwd/raw/master/license","mobile-app"
"is-path-inside@3.0.3","MIT","https://github.com/sindresorhus/is-path-inside","https://github.com/sindresorhus/is-path-inside/raw/master/license","mobile-app"
"is-plain-object@2.0.4","MIT","https://github.com/jonschlinkert/is-plain-object","https://github.com/jonschlinkert/is-plain-object/raw/master/LICENSE","mobile-app"
"is-regex@1.1.4","MIT","https://github.com/inspect-js/is-regex","https://github.com/inspect-js/is-regex/raw/master/LICENSE","mobile-app"
"is-shared-array-buffer@1.0.3","MIT","https://github.com/inspect-js/is-shared-array-buffer","https://github.com/inspect-js/is-shared-array-buffer/raw/master/LICENSE","mobile-app"
"is-stream@1.1.0","MIT","https://github.com/sindresorhus/is-stream","https://github.com/sindresorhus/is-stream/raw/master/license","mobile-app"
"is-stream@2.0.1","MIT","https://github.com/sindresorhus/is-stream","https://github.com/sindresorhus/is-stream/raw/master/license","tempy:mobile-app"
"is-string@1.0.7","MIT","https://github.com/ljharb/is-string","https://github.com/ljharb/is-string/raw/master/LICENSE","mobile-app"
"is-symbol@1.0.4","MIT","https://github.com/inspect-js/is-symbol","https://github.com/inspect-js/is-symbol/raw/master/LICENSE","mobile-app"
"is-typed-array@1.1.13","MIT","https://github.com/inspect-js/is-typed-array","https://github.com/inspect-js/is-typed-array/raw/master/LICENSE","mobile-app"
"is-unicode-supported@0.1.0","MIT","https://github.com/sindresorhus/is-unicode-supported","https://github.com/sindresorhus/is-unicode-supported/raw/master/license","mobile-app"
"is-valid-path@0.1.1","MIT","https://github.com/jonschlinkert/is-valid-path","https://github.com/jonschlinkert/is-valid-path/blob/master/LICENSE","mobile-app"
"is-weakref@1.0.2","MIT","https://github.com/inspect-js/is-weakref","https://github.com/inspect-js/is-weakref/raw/master/LICENSE","mobile-app"
"is-wsl@1.1.0","MIT","https://github.com/sindresorhus/is-wsl","https://github.com/sindresorhus/is-wsl/raw/master/license","@react-native-community/cli-tools:mobile-app"
"is-wsl@2.2.0","MIT","https://github.com/sindresorhus/is-wsl","https://github.com/sindresorhus/is-wsl/raw/master/license","mobile-app"
"isarray@1.0.0","MIT","https://github.com/juliangruber/isarray","https://github.com/juliangruber/isarray","mobile-app"
"isarray@2.0.5","MIT","https://github.com/juliangruber/isarray","https://github.com/juliangruber/isarray/raw/master/LICENSE","safe-array-concat:mobile-app"
"isexe@2.0.0","ISC","https://github.com/isaacs/isexe","https://github.com/isaacs/isexe/raw/master/LICENSE","mobile-app"
"isobject@3.0.1","MIT","https://github.com/jonschlinkert/isobject","https://github.com/jonschlinkert/isobject/raw/master/LICENSE","mobile-app"
"jackspeak@3.1.2","BlueOak-1.0.0","https://github.com/isaacs/jackspeak","https://github.com/isaacs/jackspeak/raw/master/LICENSE.md","mobile-app"
"jest-environment-node@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","mobile-app"
"jest-get-type@29.6.3","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","mobile-app"
"jest-message-util@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","mobile-app"
"jest-mock@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","mobile-app"
"jest-util@29.7.0","MIT","https://github.com/jestjs/jest","https://github.com/jestjs/jest/raw/master/LICENSE","mobile-app"
